contig	sample1	sample10	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
NODE_1779_length_93_cov_41.500000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1780_length_93_cov_40.750000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1782_length_93_cov_38.875000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1783_length_93_cov_21.312500	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1784_length_93_cov_18.750000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1791_length_93_cov_3.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1792_length_92_cov_73.600000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1793_length_92_cov_68.866667	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1794_length_92_cov_43.333333	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1795_length_92_cov_42.733333	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1796_length_92_cov_40.533333	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1801_length_92_cov_13.800000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1806_length_91_cov_78.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1808_length_91_cov_53.857143	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1810_length_91_cov_33.928571	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1813_length_91_cov_26.285714	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1814_length_91_cov_11.285714	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1815_length_91_cov_10.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1817_length_91_cov_4.571429	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1819_length_90_cov_26.923077	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1822_length_89_cov_25.333333	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1826_length_88_cov_66.272727	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1829_length_88_cov_32.090909	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1830_length_88_cov_30.454545	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1833_length_87_cov_119.800000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1834_length_87_cov_90.400000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1836_length_87_cov_37.100000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1838_length_87_cov_18.400000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1842_length_87_cov_5.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1844_length_86_cov_31.777778	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1845_length_86_cov_30.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1850_length_86_cov_7.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1855_length_85_cov_38.750000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1861_length_84_cov_62.714286	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1862_length_84_cov_62.714286	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1863_length_84_cov_52.142857	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1864_length_84_cov_51.285714	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1866_length_84_cov_35.428571	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1868_length_84_cov_29.571429	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1870_length_84_cov_27.714286	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1871_length_84_cov_15.714286	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1873_length_84_cov_8.857143	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1875_length_83_cov_77.500000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1878_length_83_cov_22.166667	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1879_length_83_cov_15.666667	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1884_length_83_cov_10.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1887_length_82_cov_47.800000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1889_length_82_cov_36.800000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1891_length_82_cov_12.400000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1895_length_82_cov_7.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1896_length_82_cov_6.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1897_length_81_cov_194.750000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1898_length_81_cov_45.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1900_length_81_cov_36.750000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1901_length_81_cov_21.250000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1903_length_81_cov_12.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1904_length_81_cov_10.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1909_length_80_cov_103.666667	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1911_length_80_cov_49.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1912_length_80_cov_43.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1913_length_80_cov_35.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1918_length_80_cov_8.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1920_length_79_cov_374.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1921_length_79_cov_206.500000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1922_length_79_cov_143.500000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1923_length_79_cov_45.500000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1926_length_79_cov_27.500000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1928_length_79_cov_21.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1933_length_78_cov_327.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1934_length_78_cov_159.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1935_length_78_cov_123.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1937_length_78_cov_96.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1938_length_78_cov_83.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1939_length_78_cov_78.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1940_length_78_cov_74.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1941_length_78_cov_69.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1942_length_78_cov_63.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1943_length_78_cov_59.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1944_length_78_cov_53.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1945_length_78_cov_45.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1946_length_78_cov_44.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1948_length_78_cov_32.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1949_length_78_cov_32.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1950_length_78_cov_31.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1951_length_78_cov_26.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1952_length_78_cov_23.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1953_length_78_cov_23.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1955_length_78_cov_14.000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
NODE_1_length_174676_cov_75.610868.0	20.9870071	0.9444391	8.4099684	8.4243193	1.7106564	2.2221467	1.7749442	1.2428004	1.3134879	1.6520896
NODE_1_length_174676_cov_75.610868.1	76.9274139	2.9713192	31.1465473	27.7659359	4.6927609	5.9878206	5.2808170	3.7269423	5.2881837	5.5134072
NODE_1_length_174676_cov_75.610868.2	71.4609528	2.1361954	29.1796818	25.6139889	4.2537937	6.0761471	5.8516841	4.0222058	4.8076425	4.1554403
NODE_1_length_174676_cov_75.610868.3	85.0428391	2.2956367	34.9133263	30.6914024	5.7997427	5.9680419	5.4437518	5.2272682	4.8895817	5.0277038
NODE_1_length_174676_cov_75.610868.4	83.6121216	2.2220566	36.6086426	29.6764030	5.5304523	6.4290113	5.8553405	4.2055640	5.9921508	5.9695978
NODE_1_length_174676_cov_75.610868.5	85.6083145	2.9443445	35.4655266	29.6234016	5.8810949	6.1417866	6.1489806	3.8597121	5.8106513	6.2927656
NODE_1_length_174676_cov_75.610868.6	65.4028397	2.1688235	27.6051369	24.1602612	4.5986185	6.1937337	5.0147905	4.2839351	4.3227596	4.8043203
NODE_1_length_174676_cov_75.610868.7	89.2057877	2.4490390	35.9738884	29.7276249	5.6694818	7.2814989	5.9482627	4.4622402	4.7299552	6.3217821
NODE_1_length_174676_cov_75.610868.8	82.9094086	2.4032273	33.4586525	28.9866695	5.3235989	6.1847758	6.6363239	4.0155220	4.7183199	5.8873105
NODE_1_length_174676_cov_75.610868.9	76.9123306	2.4577010	30.7005844	28.1107807	4.9053855	6.4482794	4.8942776	3.7278588	5.2360411	4.4875531
NODE_1_length_174676_cov_75.610868.10	82.3624268	2.5406497	33.7003517	28.4974537	5.0371380	6.1223001	5.9598770	4.2446885	4.3093066	5.6589112
NODE_1_length_174676_cov_75.610868.11	81.3777466	2.7258253	32.7268219	28.6166439	4.7999096	6.3623700	5.9323382	4.4288559	5.1305294	5.8607869
NODE_1_length_174676_cov_75.610868.12	82.6136932	2.2857425	33.3588638	29.4607162	5.1788368	6.0848112	5.3541069	4.4458537	5.4971762	5.5097594
NODE_1_length_174676_cov_75.610868.13	79.3716660	2.2708182	32.6167068	27.3979816	5.2235041	6.5597510	6.3296685	4.6575341	5.5661502	5.5947189
NODE_1_length_174676_cov_75.610868.14	83.3142700	2.7219279	33.7208290	29.1208878	5.2842717	6.0852914	5.8035197	4.8456154	5.4226580	5.1213880
NODE_1_length_174676_cov_75.610868.15	83.4767151	2.6146584	32.8940964	28.7451077	5.5521226	5.6350269	5.4171529	4.4142923	5.6354847	6.0261474
NODE_2_length_162612_cov_78.117187.0	83.3532104	2.0728710	33.8936005	29.5969715	4.9385595	6.5213375	5.6317396	4.2083254	5.0981140	5.9129357
NODE_2_length_162612_cov_78.117187.1	75.6595078	2.4077406	31.8491535	26.5157242	4.6249638	5.7356553	5.5467830	3.9743590	5.3360424	4.6446056
NODE_2_length_162612_cov_78.117187.2	84.4237595	2.0844178	34.8196526	29.4184189	5.3259091	6.4939108	6.5264430	4.1319652	5.1906905	5.5784116
NODE_2_length_162612_cov_78.117187.3	54.0499344	1.7582005	22.4153385	19.5075130	3.2811069	4.4068170	4.2681875	3.2690122	3.8167491	3.5307860
NODE_2_length_162612_cov_78.117187.4	78.5016937	1.7219789	33.0696793	26.9029465	5.4357953	6.1800718	6.6241288	4.7008758	4.9797931	5.5571370
NODE_2_length_162612_cov_78.117187.5	78.6234283	2.1541240	32.9926796	29.2722301	5.8680334	5.5707173	6.1177158	4.5829186	5.2041974	5.2880430
NODE_2_length_162612_cov_78.117187.6	87.7843018	2.8587852	35.4737396	29.6134586	5.1572895	6.3595328	6.3285046	4.9763551	5.3927102	5.8817759
NODE_2_length_162612_cov_78.117187.7	89.8253708	1.9068600	37.5543861	30.3595791	4.8322911	5.6748152	6.4632368	5.1269660	5.3253741	6.6353989
NODE_2_length_162612_cov_78.117187.8	90.9066849	1.9610215	37.2220612	30.8222923	5.2028608	5.4062018	5.9084101	4.5574117	5.7688174	6.4553571
NODE_2_length_162612_cov_78.117187.9	84.2219086	2.5685008	33.3655396	28.0800819	6.0309997	6.0564022	6.1637821	4.2258677	5.3688107	6.4164300
NODE_2_length_162612_cov_78.117187.10	76.7393494	2.5640035	29.5471935	27.7822437	4.8083277	5.0391269	5.7903585	4.4520335	4.5566611	5.4079800
NODE_2_length_162612_cov_78.117187.11	88.2772675	2.6801100	35.6630630	29.9899178	5.1072412	6.7096243	5.6070576	4.5344639	5.2562785	6.3387718
NODE_2_length_162612_cov_78.117187.12	86.0103836	2.5722170	34.6346130	30.7543507	5.0433116	6.1877456	5.5125351	4.3376989	5.5583725	4.9021516
NODE_2_length_162612_cov_78.117187.13	60.6834030	1.7577752	24.3028946	21.0019836	3.9158027	4.5352926	5.0037861	3.2616966	4.2668347	3.6869197
NODE_2_length_162612_cov_78.117187.14	44.9980392	1.1822116	18.1831913	16.0824070	2.4948547	3.2175760	3.1811500	2.2740119	2.8306925	3.0899217
NODE_3_length_156794_cov_85.676493.0	84.4249268	2.2741063	33.5600014	29.0877304	5.8554587	5.8533335	5.9444447	4.9718843	5.3258939	5.5190339
NODE_3_length_156794_cov_85.676493.1	93.5584717	2.6877451	38.5722008	34.4015503	5.4428358	7.3876333	7.3829627	5.1231084	5.2958155	6.1707454
NODE_3_length_156794_cov_85.676493.2	90.0062027	3.0321331	35.1216393	32.6669540	5.1244831	6.5787387	6.8401103	5.0266194	5.2580118	6.1116471
NODE_3_length_156794_cov_85.676493.3	84.6361389	2.7444820	35.4292526	30.3634949	5.2855573	6.1400313	5.6539974	4.7737889	5.3976555	6.6131516
NODE_3_length_156794_cov_85.676493.4	84.3323364	2.8061955	32.5941925	28.9605026	4.6701841	5.9735723	6.9268150	4.7357211	5.1059051	6.8401742
NODE_3_length_156794_cov_85.676493.5	85.9470062	2.2609146	34.1333351	30.2105618	5.2628007	6.3955679	6.7800093	4.5735974	5.8383780	5.5000472
NODE_3_length_156794_cov_85.676493.6	86.2879181	2.6925368	33.9802704	29.0342445	5.7934117	6.5951052	6.4060116	4.4139214	6.1481481	5.9341149
NODE_3_length_156794_cov_85.676493.7	85.8652039	2.4944038	34.6046715	30.6000004	5.3425789	7.4923601	6.2649150	4.7558150	5.4011679	5.6888566
NODE_3_length_156794_cov_85.676493.8	93.0154724	2.5116303	36.0396233	31.6172867	4.7382221	6.6588802	6.2961760	4.8516655	5.7304358	5.7855310
NODE_3_length_156794_cov_85.676493.9	90.4916306	2.2772305	36.7947769	31.5557995	5.8163910	7.1444011	5.9295211	4.8913646	6.5675626	5.7485895
NODE_3_length_156794_cov_85.676493.10	84.9350586	2.4357102	36.1193161	30.2573452	5.1291409	7.0178738	6.2198205	4.3496165	4.9617257	5.2534156
NODE_3_length_156794_cov_85.676493.11	88.2646408	2.0694182	35.2614288	29.8922367	5.4710050	6.8985643	6.9961276	4.5508122	5.3305631	6.2439556
NODE_3_length_156794_cov_85.676493.12	83.9212723	2.6533320	32.1942215	31.3144283	5.2749166	5.7978182	5.9029880	4.5143504	5.3910952	5.5318460
NODE_3_length_156794_cov_85.676493.13	92.5067215	2.1756644	36.3509636	30.7620640	5.6594582	6.1759772	6.8244920	5.0423660	5.9985929	6.0577903
NODE_4_length_156707_cov_15.332159.0	13.3489141	0.0229818	7.9722466	5.8385434	2.5260494	1.5734736	1.5108579	0.0876424	0.0292141	0.0292141
NODE_4_length_156707_cov_15.332159.1	14.3480883	0.0000000	7.9132333	5.9436712	2.6765034	1.0012991	1.8182999	0.2783036	0.0139198	0.0000000
NODE_4_length_156707_cov_15.332159.2	13.7891254	0.0275533	8.7627659	5.5914769	2.4764879	1.3844600	1.5578619	0.2756245	0.0275533	0.0000000
NODE_4_length_156707_cov_15.332159.3	14.2766161	0.0790583	8.7723999	6.6480145	2.9600315	1.7352425	2.0179198	0.4193605	0.0263528	0.0000000
NODE_4_length_156707_cov_15.332159.4	13.6772528	0.0562114	9.2253141	6.1566424	2.1156080	1.6970208	1.7874274	0.3089751	0.0000000	0.0071201
NODE_4_length_156707_cov_15.332159.5	13.2011824	0.0257047	9.4241285	7.3988519	3.1868734	1.1615114	1.6450176	0.2826664	0.0000000	0.0191072
NODE_4_length_156707_cov_15.332159.6	13.7535887	0.0858373	8.5241146	5.9808612	2.7866030	1.2416267	1.8758851	0.5262201	0.0286124	0.0000000
NODE_4_length_156707_cov_15.332159.7	13.3993835	0.0000000	8.7030020	5.5604424	2.6208398	1.1983314	2.1783803	0.2836674	0.0272059	0.0000000
NODE_4_length_156707_cov_15.332159.8	13.7103968	0.0000000	8.6067009	6.0117445	2.6023307	1.3990350	1.5346868	0.4939002	0.0000000	0.0000000
NODE_4_length_156707_cov_15.332159.9	13.6936121	0.0575200	7.4944601	5.0465364	2.4141054	1.3899219	1.5487041	0.2358609	0.0000000	0.0289045
NODE_4_length_156707_cov_15.332159.10	13.8680010	0.0949440	8.7414360	6.5195160	3.1945817	1.7454710	1.5960145	0.2578228	0.0247036	0.0494071
NODE_4_length_156707_cov_15.332159.11	13.6550560	0.0000000	8.2538815	6.4327888	3.2801061	1.4462231	2.0074813	0.2162336	0.0482664	0.0480251
NODE_4_length_156707_cov_15.332159.12	13.5635996	0.0000000	8.6511974	7.1271105	3.2970917	1.8901263	1.9701228	0.3607354	0.0530363	0.0000000
NODE_4_length_156707_cov_15.332159.13	12.9700069	0.0000000	7.9629359	5.2508330	2.4198163	1.4537917	1.8109404	0.1656507	0.0000000	0.0000000
NODE_5_length_138743_cov_15.678321.0	14.7868118	0.0000000	10.0704269	6.4707508	2.6702929	1.9724211	1.8970321	0.1716767	0.0000000	0.0000000
NODE_5_length_138743_cov_15.678321.1	14.1923409	0.0000000	9.2676086	6.4494267	2.5631814	1.6657503	1.7857617	0.3387999	0.0000000	0.0000000
NODE_5_length_138743_cov_15.678321.2	13.3513985	0.0167792	8.1144648	5.0325942	1.8579557	1.5432016	1.4621986	0.3757956	0.0289296	0.0000000
NODE_5_length_138743_cov_15.678321.3	14.2160215	0.0296326	9.3660612	6.1000590	2.5853417	1.6466812	2.2804227	0.5754642	0.0000000	0.0000000
NODE_5_length_138743_cov_15.678321.4	13.2961941	0.0000000	9.2427969	5.1203656	2.1635363	1.3531320	2.1074836	0.1622578	0.0315665	0.0000000
NODE_5_length_138743_cov_15.678321.5	13.5512066	0.0854076	8.7364616	6.4010072	2.7191715	1.3735512	1.7326620	0.3009690	0.0548166	0.0285009
NODE_5_length_138743_cov_15.678321.6	15.6972675	0.0222030	9.7937956	6.4558697	2.7043540	2.0645618	1.9614991	0.2219510	0.0000000	0.0236202
NODE_5_length_138743_cov_15.678321.7	14.1982298	0.0589970	9.3654871	6.1294985	2.2277286	1.8991151	1.7776794	0.2359882	0.0589970	0.0000000
NODE_5_length_138743_cov_15.678321.8	13.1073503	0.0000000	9.6889296	5.8382034	2.5894737	1.3243194	1.8833030	0.3512704	0.0542650	0.0000000
